,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,geo_id,2017_2012_median_income,2017_2012_owner_occupied_housing_units_median_value,2017_2012_median_rent,2017_2012_income_dist,2017_2012_edu_dist,2017_2012_white_pop,2017_2012_other_races,2017_2012_commuters_by_public_transportation,2017_2012_income_per_capita,2017_2012_housing_units,2017_2012_vacant_housing_units,2017_2012_bachelors_degree,2012_2011_median_income,2012_2011_owner_occupied_housing_units_median_value,2012_2011_median_rent,2012_2011_income_dist,2012_2011_white_pop,2012_2011_other_races,2012_2011_commuters_by_public_transportation,2012_2011_income_per_capita,2012_2011_housing_units,2012_2011_vacant_housing_units,2018_2014_EP_POV,2018_2014_EP_UNEMP,2018_2014_EP_SNGPNT,2018_2014_EP_MINRTY,2018_2014_EP_MUNIT,2018_2014_EP_MOBILE,2018_2014_EP_CROWD,gentrified,gentrification_label,lagged_spatial_income,lagged_home_value,lagged_spatial_rent,lagged_income_dist,lagged_white_pop,lagged_other_races,lagged_public_commute,lagged_income_per_capita,lagged_housing_units,lagged_vacant_housing_units,prediction
338,36,081,059500,36081059500,595,Census Tract 595,G5020,S,396049,0,+40.7137750,-073.9083422,"POLYGON ((-73.913038 40.713332, -73.91077799999999 40.713188, -73.910698 40.713269, -73.91054199999999 40.713427, -73.910158 40.713822, -73.91159499999999 40.714641, -73.911739 40.714724, -73.91274199999999 40.715309, -73.912796 40.71534, -73.912892 40.71540299999999, -73.912539 40.71567, -73.912251 40.715905, -73.91187499999999 40.716263, -73.911779 40.716367, -73.91175799999999 40.716389, -73.911739 40.71641, -73.91148099999999 40.716688, -73.911187 40.716947, -73.91058 40.717455, -73.910138 40.717679, -73.910062 40.717628, -73.910039 40.717584, -73.909763 40.717737, -73.90966 40.717793, -73.909555 40.717695, -73.90943399999999 40.717582, -73.90862299999999 40.717481, -73.90850499999999 40.717469, -73.907684 40.71738, -73.906964 40.717304, -73.90639 40.717364, -73.906176 40.716421, -73.906021 40.715743, -73.905868 40.715069, -73.90576 40.714588, -73.90571 40.714368, -73.905563 40.713715, -73.90538599999999 40.712922, -73.90537599999999 40.712877, -73.904895 40.712857, -73.90405299999999 40.711004, -73.90509299999999 40.710756, -73.90563899999999 40.710643, -73.907 40.709306, -73.907741 40.709744, -73.90848099999999 40.710183, -73.909222 40.710621, -73.90996299999999 40.711057, -73.910225 40.711388, -73.91041299999999 40.711778, -73.91086299999999 40.71203999999999, -73.91116199999999 40.712214, -73.91225299999999 40.712864, -73.913038 40.713332))",36081059500,-383.7600000000093,435994.0,352.4699999999999,-0.11513471285702861,0.006771491005902339,-2082,2510,1131,-940.0,-325,-91,-12.0,1363.6600000000035,-3740.0,195.33000000000004,0.027793560794828476,-2675,152,2,-8557.0,-1057,95,-0.8000000000000007,-3.3,0.6000000000000001,-9.59999999999998,8.100000000000001,0.0,-17.299999999999997,False,0,-26160.964999999993,-68091.5,-855.53,-0.338084767270326,2144.0,572.0,367.0,-5469.0,1468.5,280.0,0.1000031896441381
339,36,081,059800,36081059800,598,Census Tract 598,G5020,S,206471,0,+40.6982947,-073.7406666,"POLYGON ((-73.743279 40.69713, -73.743027 40.697867, -73.742327 40.699526, -73.742266 40.699656, -73.74197099999999 40.700241, -73.741677 40.700797, -73.741395 40.70133, -73.740741 40.701162, -73.740111 40.701001, -73.739227 40.700743, -73.738354 40.700475, -73.737489 40.700214, -73.738394 40.698478, -73.73927499999999 40.696794, -73.74013599999999 40.695139, -73.74100199999999 40.69541, -73.74186499999999 40.695684, -73.742734 40.695956, -73.74359299999999 40.696215, -73.743279 40.69713))",36081059800,15787.089999999997,269942.0,477.23,0.19314114833942025,-0.028896654224124158,-2512,729,288,-1081.0,-967,-78,-185.0,-1568.9700000000012,-68068.0,46.23000000000002,-0.1685585297674536,-494,-891,-5,-2927.0,-533,-5,5.900000000000002,-5.8999999999999995,-3.799999999999999,-1.7000000000000028,1.9000000000000021,0.0,-1.700000000000001,False,0,-10072.384999999995,-49773.875,417.58625000000006,-0.1988563509905991,-748.625,1197.25,35.625,557.25,129.25,5.125,0.42863699888470846
340,36,081,059900,36081059900,599,Census Tract 599,G5020,S,127081,0,+40.7172449,-073.9021320,"POLYGON ((-73.90639 40.717364, -73.904861 40.717588, -73.903972 40.717721, -73.903063 40.717856, -73.902101 40.717996, -73.901121 40.718019, -73.900339 40.71802, -73.90019199999999 40.718015, -73.900059 40.718046, -73.899851 40.71837499999999, -73.898348 40.719198, -73.897268 40.71814699999999, -73.898821 40.717372, -73.899018 40.717382, -73.901584 40.716144, -73.90163199999999 40.716317, -73.90351099999999 40.716072, -73.906021 40.715743, -73.906176 40.716421, -73.90639 40.717364))",36081059900,-8907.190000000002,363028.0,963.96,-0.03686765858534197,-0.003065329458698307,-4203,233,282,917.0,-1755,-158,-407.0,4655.190000000002,72626.0,86.20000000000005,-0.010105644417806217,154,-189,-12,4676.0,31,16,1.4000000000000004,-9.400000000000002,-2.0,5.400000000000006,0.0,0.5,-0.7999999999999998,False,0,-24003.951999999997,-144394.80000000002,-228.30399999999997,-0.1649337609284267,-1684.4,697.0000000000001,-50.2,-7762.6,-319.6,100.0,0.3760380294057375
341,36,081,060800,36081060800,608,Census Tract 608,G5020,S,211446,0,+40.6936037,-073.7413143,"POLYGON ((-73.744823 40.693171, -73.744159 40.69455, -73.743869 40.6954, -73.74359299999999 40.696215, -73.742734 40.695956, -73.74186499999999 40.695684, -73.74100199999999 40.69541, -73.74013599999999 40.695139, -73.739267 40.694867, -73.738401 40.694596, -73.737517 40.694318, -73.73831899999999 40.692782, -73.739223 40.69104799999999, -73.740112 40.691317, -73.740984 40.69157999999999, -73.74185799999999 40.691844, -73.742723 40.692105, -73.74380099999999 40.692431, -73.74446399999999 40.692617, -73.745105 40.692783, -73.744823 40.693171))",36081060800,-8842.440000000002,126792.0,999.0,-0.07458201421914595,-0.032634124343186216,-1266,-1827,-30,3133.0,-1106,-91,-326.0,-78146.5,-475384.0,810.4100000000001,-0.6131696337001966,-1750,2382,65,-42063.0,160,126,-0.5,-2.8999999999999995,2.1999999999999997,-2.1999999999999886,0.09999999999999998,2.1,-9.799999999999999,False,0,16052.598000000002,197028.0,514.316,0.028558166631803224,-1526.8000000000002,926.2,2.5999999999999996,5603.200000000001,-367.6,-107.0,0.06835722505573447
342,36,081,060000,36081060000,600,Census Tract 600,G5020,S,176717,0,+40.6950630,-073.7333032,"POLYGON ((-73.736642 40.694044, -73.73576199999999 40.695726, -73.734877 40.697411, -73.734005 40.69715, -73.733132 40.696887, -73.732264 40.69662, -73.73138899999999 40.696359, -73.73051699999999 40.69609699999999, -73.729646 40.695836, -73.73052299999999 40.694148, -73.73139499999999 40.69441399999999, -73.732297 40.692683, -73.733164 40.692955, -73.734031 40.693227, -73.73490000000001 40.693497, -73.73577399999999 40.693774, -73.736642 40.694044))",36081060000,18032.109999999993,188068.99999999997,362.71000000000004,0.22365409677558773,-0.11447798868536467,-2153,-1025,180,15052.0,-1076,-77,-396.0,5447.510000000002,79873.00000000003,201.41000000000008,-0.05680272233269812,-2498,1903,56,-4538.0,-584,-126,-3.0,-11.5,-3.3999999999999986,-1.3999999999999915,-2.200000000000003,-1.2,-0.6999999999999993,False,0,-10932.425,-108583.25,392.2275000000001,-0.3036356466955276,-1328.25,1302.75,-9.75,-8027.75,183.25,17.5,0.5635346425495347
343,36,081,060600,36081060600,606,Census Tract 606,G5020,S,215296,0,+40.6917471,-073.7353308,"POLYGON ((-73.739223 40.69104799999999, -73.73831899999999 40.692782, -73.737517 40.694318, -73.736642 40.694044, -73.73577399999999 40.693774, -73.73490000000001 40.693497, -73.734031 40.693227, -73.733164 40.692955, -73.732297 40.692683, -73.73144499999999 40.692386, -73.732201 40.690934, -73.73310699999999 40.6892, -73.73397899999999 40.689466, -73.73484999999999 40.689725, -73.735725 40.689993, -73.73659499999999 40.690255, -73.737465 40.690515, -73.73833499999999 40.690779, -73.739223 40.69104799999999))",36081060600,39728.39,326358.0,1075.1,0.40532314327965113,-0.19525897572082285,-1212,-2424,204,20893.0,-840,-81,62.0,28830.270000000004,-56002.0,375.48,-0.4605629849962949,-3184,3106,19,5100.0,404,29,-6.299999999999999,-4.499999999999999,-4.0,-0.7000000000000028,3.6,0.0,-1.2999999999999998,False,0,3359.6583333333347,39000.833333333336,124.72666666666673,0.014087307553370076,-197.66666666666674,636.9999999999999,-10.833333333333332,2715.8333333333335,250.16666666666666,11.166666666666668,0.02693067770124034
344,36,081,060701,36081060701,607.01,Census Tract 607.01,G5020,S,712989,0,+40.7172559,-073.8939758,"POLYGON ((-73.900626 40.719764, -73.900093 40.720177, -73.900035 40.720143, -73.89808699999999 40.720369, -73.897369 40.720482, -73.897397 40.721551, -73.899816 40.721237, -73.90010599999999 40.723296, -73.899029 40.723841, -73.898353 40.723112, -73.89608699999999 40.723811, -73.89582399999999 40.723899, -73.895697 40.723413, -73.89451 40.723132, -73.89438799999999 40.723157, -73.894268 40.723142, -73.89435999999999 40.7231, -73.894972 40.722824, -73.89458599999999 40.72220799999999, -73.89444499999999 40.722009, -73.89471399999999 40.721821, -73.892753 40.719154, -73.892735 40.719129, -73.894464 40.71829899999999, -73.89423499999999 40.717924, -73.892838 40.716006, -73.8927 40.71653999999999, -73.89269399999999 40.716669, -73.89165199999999 40.717763, -73.89139899999999 40.717851, -73.891317 40.71793, -73.891122 40.718091, -73.890851 40.718308, -73.89074099999999 40.718452, -73.890535 40.718702, -73.890089 40.718207, -73.889534 40.717616, -73.88898499999999 40.71702, -73.888441 40.716437, -73.88791599999999 40.715806, -73.887446 40.715177, -73.887349 40.715111, -73.887287 40.715029, -73.887237 40.714941, -73.88720000000001 40.714849, -73.887179 40.714756, -73.88722 40.713982, -73.887113 40.713685, -73.887715 40.71358499999999, -73.886915 40.712489, -73.88687899999999 40.712223, -73.88854599999999 40.712275, -73.88877599999999 40.712286, -73.893806 40.71243399999999, -73.894019 40.712441, -73.89502499999999 40.712478, -73.895538 40.713804, -73.89628499999999 40.714818, -73.897502 40.716384, -73.897617 40.71653, -73.897729 40.71664, -73.897818 40.716712, -73.89796299999999 40.71681, -73.89805799999999 40.716863, -73.89820399999999 40.71693, -73.899018 40.717382, -73.898821 40.717372, -73.897268 40.71814699999999, -73.898348 40.719198, -73.899851 40.71837499999999, -73.900059 40.718046, -73.90019199999999 40.718015, -73.900339 40.71802, -73.900335 40.718669, -73.900626 40.719764))",36081060701,999.0,999.0,999.0,0.8454050752026551,0.1892188842280645,-4142,-1582,-62,999.0,-2752,-108,-937.0,7155.5,165121.0,336.7900000000001,0.02774856168183465,115,614,-118,7779.0,702,-80,3.700000000000001,-2.5999999999999996,-0.7999999999999998,3.799999999999997,-2.6999999999999997,0.0,-0.40000000000000036,False,0,10172.26666666667,58724.22222222223,430.85,-0.17840804705827756,-280.2222222222222,386.5555555555556,30.66666666666666,3582.111111111111,91.0,-133.11111111111111,0.11211265187490244
345,36,081,061400,36081061400,614,Census Tract 614,G5020,S,257752,0,+40.6861196,-073.7295117,"POLYGON ((-73.73387799999999 40.685796, -73.733091 40.687303, -73.73223899999999 40.688937, -73.73136699999999 40.688672, -73.73049499999999 40.68841099999999, -73.729624 40.688147, -73.72875499999999 40.687884, -73.72788299999999 40.687618, -73.72701599999999 40.687351, -73.726787 40.687274, -73.72641899999999 40.687095, -73.72599599999999 40.686932, -73.72594099999999 40.686399, -73.725926 40.686225, -73.72591799999999 40.686099, -73.725911 40.686085, -73.72587799999999 40.685514, -73.725798 40.684354, -73.725821 40.68395, -73.725843 40.683575, -73.72586099999999 40.683223, -73.72658299999999 40.683418, -73.726754 40.683464, -73.727183 40.683597, -73.727852 40.68380000000001, -73.72872099999999 40.684062, -73.729591 40.684325, -73.730458 40.684587, -73.73132699999999 40.68485099999999, -73.73222 40.685121, -73.733085 40.685383, -73.73322999999999 40.685424, -73.73360000000001 40.685529, -73.73396 40.68563899999999, -73.73387799999999 40.685796))",36081061400,51203.03,289561.0,999.0,0.4003161402850213,-0.09194556936909742,-3251,-45,214,7672.0,-1730,-106,-241.0,2823.970000000001,60805.0,118.40000000000009,-0.07087392724513496,-771,1018,2,7629.0,519,-15,-3.3999999999999995,-2.5999999999999996,1.1,-11.200000000000003,-0.7999999999999989,0.0,5.8,False,0,16907.890000000003,70172.50000000001,250.84500000000003,-0.16111556086410878,958.3333333333335,-365.0,109.83333333333333,8213.666666666666,345.3333333333333,-151.83333333333331,0.19727060324319165
346,36,081,061602,36081061602,616.02,Census Tract 616.02,G5020,S,422309,0,+40.6775523,-073.7292421,"POLYGON ((-73.73505899999999 40.67399, -73.73403499999999 40.675238, -73.733842 40.675463, -73.733322 40.676133, -73.73303199999999 40.676495, -73.73187399999999 40.677569, -73.731061 40.678307, -73.730473 40.679348, -73.729506 40.680056, -73.729247 40.680431, -73.728972 40.680672, -73.728746 40.680943, -73.728517 40.68121, -73.728302 40.681485, -73.72810199999999 40.681766, -73.727183 40.683597, -73.726754 40.683464, -73.72658299999999 40.683418, -73.72586099999999 40.683223, -73.72590699999999 40.682657, -73.725824 40.681636, -73.725796 40.68136, -73.72575399999999 40.680946, -73.725714 40.680529, -73.72568699999999 40.68025, -73.72563 40.679588, -73.72578799999999 40.678962, -73.725841 40.678753, -73.725903 40.678507, -73.726011 40.678078, -73.726198 40.677381, -73.726355 40.676973, -73.726456 40.676748, -73.72654299999999 40.676487, -73.726713 40.67608999999999, -73.726851 40.675769, -73.726945 40.675552, -73.727141 40.675096, -73.727301 40.674739, -73.727441 40.674429, -73.727542 40.67416, -73.728544 40.674189, -73.729533 40.674157, -73.730329 40.674026, -73.73064099999999 40.673982, -73.731781 40.673799, -73.732772 40.673629, -73.733507 40.67359, -73.73432699999999 40.673729, -73.73459799999999 40.673825, -73.73465899999999 40.67384699999999, -73.73505899999999 40.67399))",36081061602,77679.85999999999,365556.0,592.5500000000001,0.13375192495586824,-0.13925148055043843,-3139,-320,191,13312.0,-1529,-129,-34.0,-11252.519999999997,-18952.0,-3.189999999999941,0.26489924086015587,-47,1315,0,3747.0,456,122,-0.8999999999999986,-3.8,2.8000000000000003,4.5,-2.5,0.0,6.1,False,0,16903.772000000004,61804.400000000016,124.31600000000005,-0.1051916153899363,139.39999999999992,538.8000000000001,154.60000000000002,4563.6,249.80000000000007,-3.8000000000000007,0.09939230104638504
347,36,081,051800,36081051800,518,Census Tract 518,G5020,S,169821,0,+40.7018381,-073.7520094,"POLYGON ((-73.754711 40.704538, -73.75382399999999 40.704766, -73.752938 40.704998, -73.75205099999999 40.705228, -73.751745 40.704546, -73.751437 40.703864, -73.75113499999999 40.70320299999999, -73.750828 40.702515, -73.75053 40.70185499999999, -73.75022 40.701166, -73.749911 40.70048, -73.74962099999999 40.69983, -73.74930499999999 40.69914199999999, -73.750193 40.698912, -73.751082 40.698677, -73.75196799999999 40.698449, -73.752881 40.700472, -73.75348799999999 40.701823, -73.754097 40.703173, -73.754711 40.704538))",36081051800,13151.319999999992,203514.0,891.6199999999999,0.05801434650952214,-0.09151973966963298,-4778,2305,549,-2631.0,-1246,-202,-173.0,17552.460000000006,15226.0,48.72000000000003,0.0881112221235166,2509,-137,0,4605.0,941,171,-5.1,-3.6000000000000005,10.499999999999998,91.0,-2.4000000000000004,-18.8,7.1000000000000005,False,0,2351.398333333337,-13173.499999999996,54.22833333333339,-0.04978075711992232,-136.66666666666674,543.8333333333333,5.333333333333333,2339.3333333333335,346.33333333333337,80.0,0.3868989408541656
348,36,081,051500,36081051500,515,Census Tract 515,G5020,S,224365,0,+40.7309757,-073.9014977,"POLYGON ((-73.905576 40.728635, -73.905181 40.728957, -73.904218 40.730127, -73.904023 40.730365, -73.902597 40.732104, -73.901298 40.73364, -73.901231 40.73372, -73.90107999999999 40.733908, -73.900711 40.734359, -73.90061799999999 40.734476, -73.900497 40.73459, -73.90037199999999 40.73468099999999, -73.90026999999999 40.734741, -73.900115 40.734813, -73.90000999999999 40.73485, -73.899022 40.735149, -73.89905499999999 40.73431799999999, -73.89907199999999 40.733804, -73.899079 40.733632, -73.899103 40.73294, -73.899143 40.73204, -73.89917199999999 40.731359, -73.899198 40.730666, -73.89924999999999 40.729486, -73.89924599999999 40.72905, -73.90024199999999 40.729019, -73.900375 40.728896, -73.900531 40.728796, -73.90069 40.728724, -73.90080999999999 40.728685, -73.900955 40.728653, -73.90108099999999 40.728637, -73.90122599999999 40.728632, -73.90138 40.728651, -73.901532 40.728685, -73.90167799999999 40.728735, -73.901815 40.7288, -73.901939 40.728878, -73.902047 40.728966, -73.902137 40.729062, -73.90261799999999 40.729343, -73.90303299999999 40.72876, -73.90312 40.72737499999999, -73.904076 40.727841, -73.905557 40.728546, -73.90568399999999 40.72855, -73.905576 40.728635))",36081051500,-3051.9900000000052,319394.0,953.43,-0.04941686009387164,-0.035982464788422805,-2998,78,607,7142.0,-881,-74,-158.0,25272.95000000001,-12622.0,-376.13,0.08217258489648105,2097,-162,-14,134.0,75,-77,-13.5,-5.3999999999999995,-4.6000000000000005,17.099999999999998,6.3,-16.1,2.2,False,0,-9097.514999999996,6106.500000000016,130.34125000000006,-0.02445837945261555,-980.75,729.0,123.75,-4068.875,-129.875,111.5,0.1829243065482843
349,36,081,051600,36081051600,516,Census Tract 516,G5020,S,184315,0,+40.7027238,-073.7472616,"POLYGON ((-73.75047099999999 40.70564, -73.74951299999999 40.705889, -73.748897 40.704526, -73.748012 40.704756, -73.747124 40.704988, -73.746591 40.70512799999999, -73.745959 40.704551, -73.745851 40.704448, -73.74531 40.70395, -73.744354 40.703204, -73.74386199999999 40.702811, -73.744134 40.702742, -73.745024 40.702518, -73.745909 40.702287, -73.745001 40.700262, -73.74588799999999 40.70003, -73.746775 40.699801, -73.74772999999999 40.699553, -73.748041 40.700239, -73.748329 40.700887, -73.748643 40.701587, -73.74895099999999 40.702266, -73.74925 40.702928, -73.749556 40.703613, -73.749855 40.704278, -73.75015499999999 40.704945, -73.75047099999999 40.70564))",36081051600,-4557.630000000005,16864.0,12.539999999999964,-0.08116804031121788,-0.18022035177953355,-3770,505,302,-15817.0,-2302,-310,-1120.0,-110860.87,-448694.0,-830.3399999999999,-0.6580892757187381,-1345,-48,113,-17350.0,813,320,-20.0,-15.799999999999999,-16.2,39.1,79.9,-3.4,7.1,False,0,7458.733846153849,-10251.076923076918,-77.4307692307692,-0.050779465015615755,-399.5384615384615,-263.61538461538464,-18.307692307692307,-274.5384615384615,-358.2307692307693,-50.07692307692308,0.24743091330434785
350,36,081,051700,36081051700,517,Census Tract 517,G5020,S,254179,0,+40.7246283,-073.9002940,"POLYGON ((-73.90730000000001 40.727293, -73.907173 40.727387, -73.90706999999999 40.727466, -73.906837 40.727327, -73.90661399999999 40.727201, -73.906322 40.727048, -73.90589899999999 40.726856, -73.905839 40.726833, -73.905602 40.726744, -73.90531 40.72663, -73.905008 40.72653, -73.90469899999999 40.726444, -73.90439499999999 40.726357, -73.9041 40.726297, -73.90369799999999 40.726215, -73.902407 40.726081, -73.90223 40.726067, -73.900509 40.725912, -73.90023099999999 40.725886, -73.899891 40.725863, -73.89984199999999 40.725859, -73.898613 40.72573999999999, -73.896073 40.72551199999999, -73.89497399999999 40.725407, -73.89491 40.72531, -73.89484999999999 40.725226, -73.894678 40.724999, -73.894549 40.72462, -73.894336 40.723921, -73.89411299999999 40.723214, -73.89415799999999 40.72319299999999, -73.894268 40.723142, -73.89438799999999 40.723157, -73.89451 40.723132, -73.895697 40.723413, -73.89582399999999 40.723899, -73.89608699999999 40.723811, -73.898353 40.723112, -73.899029 40.723841, -73.90010599999999 40.723296, -73.900577 40.723186, -73.90181199999999 40.722802, -73.90457099999999 40.723009, -73.904448 40.723707, -73.90436799999999 40.72439, -73.90428799999999 40.725072, -73.904206 40.725763, -73.904383 40.725774, -73.904859 40.725804, -73.905075 40.725874, -73.905287 40.725958, -73.905491 40.726055, -73.905683 40.726164, -73.905862 40.726284, -73.90602799999999 40.726413, -73.90605599999999 40.726427, -73.906448 40.726623, -73.90741 40.72720899999999, -73.90730000000001 40.727293))",36081051700,17031.22,461799.0,1048.1399999999999,0.10420099381651629,-0.08087757742356519,-597,660,365,9171.0,-105,-13,84.0,-1791.7799999999988,-66527.0,-119.91999999999996,0.009580685021828225,-3634,-111,-23,-3835.0,-1850,-37,-6.4,-3.0,3.4000000000000004,86.5,5.5,-14.9,-0.6999999999999997,False,0,-20508.093333333327,-62328.16666666666,-169.04999999999995,-0.2760920840612111,-386.66666666666663,714.3333333333333,-40.5,-2003.1666666666663,662.1666666666666,257.16666666666663,0.12067899409057595
